,0
567,37.271112631771345
568,35.33816527613395
569,52.04151385255507
570,48.76757625270646
571,45.73115900953209
572,46.685138463669745
573,43.80433388853834
574,43.484442483666854
575,41.36196347655427
576,38.8905245748404
577,36.60941355673158
578,34.94435770030706
579,32.978074859506215
580,31.17154625577766
581,29.50811406423195
582,33.38160762989793
583,38.28254456824153
584,37.33592908617071
585,35.65027731443442
586,33.65163442225939
587,33.97876638038561
588,32.091377854584906
589,38.7674262734627
590,37.156770742480916
591,35.009471153576364
592,34.87323625601426
593,34.91061258886044
594,34.71339142713101
595,32.80089570868799
596,31.036174110465105
597,37.71987679943808
598,35.55090602651654
599,42.270267652702934
600,39.733245986794785
601,59.96844348088802
602,64.23123355864314
603,60.0378523988551
604,63.733250574584474
605,91.10924086574482
606,87.16730845043654
607,91.52962583802784
608,85.48333918743351
609,79.78418211503285
610,92.98491680641386
611,86.76059826818222
612,87.29031999718961
613,81.48133307394889
614,76.09502746274084
615,71.0860392998567
616,67.63183694527577
617,63.23690354507041
618,90.67019627598603
619,84.60651937498974
620,86.06613797125087
621,88.97738307334237
622,83.03952182516952
623,77.52352830506202
624,83.21076661096255
625,77.67783390791
626,72.65093999029317
627,80.51138199347578
628,75.16077211963362
629,70.18993590512731
630,65.5748763267933
631,61.29657541287753
632,57.39794213574106
633,53.717605691167094
634,50.93054511970371
635,47.72572292762413
636,48.03492172598238
637,45.037226204921446
638,46.95220422207924
639,51.52089277149393
640,61.1992494567945
641,66.4812024008282
642,62.75800541445996
643,58.662533275904046
644,62.20981875455016
645,58.16060090894823
646,69.05912019497254
647,64.52735510613692
648,65.36094534683768
649,61.105974259721776
650,57.16326749801881
651,53.50148253327003
652,50.11052921582248
653,55.68724664268928
654,53.16707332670019
655,60.904166802182395
656,56.95341028895204
657,53.29119277592527
658,49.89337121447096
659,46.746503149819354
660,44.7069830914373
661,41.96089365287305
662,39.4229416334637
663,37.073831839980365
664,37.31881261438945
665,48.855050350197814
666,45.7665546125627
667,45.32373816567585
668,42.49761915633062
669,42.337326161950436
670,39.740388988431185
671,43.19558868417729
672,41.26280476863677
673,38.74720777421148
674,36.42415429293701
675,34.28097700839806
676,32.31911547921081
677,30.49698297799339
678,29.878160451197875
679,28.257028254269056
680,26.765985108678986
681,25.418797626760004
682,24.178214224425265
683,26.41987531998667
684,29.36922641223881
685,28.0751246784644
686,27.753632997044352
687,31.89430776950062
688,30.10140132024911
689,29.59012974941482
690,39.85347126602263
691,47.335645345039694
692,44.84754457267445
693,42.0360509938351
694,40.00016189453184
695,37.55526349097322
696,35.29695002256895
697,33.21131198616739
698,31.290451366121083
699,37.39110768884672
700,35.16440956986281
701,35.39594832320459
702,38.80746268781345
703,47.707396860496495
704,44.93045101442605
705,42.14083703997145
706,39.55652361927581
707,37.16600563300765
708,34.95458680912824
709,32.928335564854535
710,31.06301265471169
711,29.352199982850642
712,29.530705069419067
713,38.17193169687673
714,35.904399758449934
715,33.803988625219425
716,31.86559554606429
717,30.71623485949139
718,29.040424097710698
719,27.504915283638223
720,26.08378973178227
721,29.1328359239472
722,27.564589956935606
723,26.99160930892664
724,26.057817870954604
725,24.755349207991465
726,23.564609684107797
727,31.343245862525794
728,30.63405680361752
729,28.9410492516346
730,27.381401065522823
731,26.575170124040763
732,25.220185999768816
733,23.98110629596919
734,33.65564203729601
735,31.7297493027918
736,29.9734417685433
737,28.345581748650183
738,26.95111491784232
739,25.575563869698684
740,24.756363541877047
741,30.10189181655284
742,28.465841513792732
743,26.962721638965544
744,25.58183708927737
745,38.90227041545425
746,36.54960814338834
747,34.67569300290038
748,32.65123245812774
749,31.428448569296474
750,32.463383626266804
751,30.612648244020388
752,28.9101991818472
753,27.348624461212697
754,26.819473197774258
755,26.945856229124534
756,33.3940791720805
757,31.44848803572079
758,39.274499626052595
759,36.86727176870012
760,34.64784627900291
761,36.76122131425591
762,40.43335976305709
763,37.95388197165899
764,35.66158823540714
765,33.54826365373886
766,31.605144964074693
767,30.691071669603488
768,28.97796696203481
769,29.209958779653295
770,31.022334133102678
771,36.44326694245356
772,36.97942429241995
773,34.792563826968816
774,33.67655689866087
775,38.50590586011151
776,36.77799304400776
777,34.58942738807925
778,32.56879241665573
779,30.718349467371155
780,48.82444511843109
781,45.7293903698387
782,42.861377157082266
783,40.47083732683695
784,57.81579689650875
785,54.05708642788499
786,50.57320176902471
787,52.300481737965995
788,48.94534968363143
789,45.841975443099585
790,42.96689256085755
791,40.30036990505276
792,37.837797744616566
793,35.574418711858264
794,33.488940213120955
795,31.572258971399457
796,29.822225379828787
797,28.209452549927846
798,37.53153512682972
799,35.30475525965787
800,34.348799395044
801,32.343274962598514
802,30.391224089673287
803,28.587539387011024
804,30.957850739889125
805,29.40435302964557
806,27.762475126856877
807,27.761203146293266
808,26.441712441139995
809,37.27578922073861
810,35.06123949347106
811,33.07273788820837
812,31.531771135824258
813,29.969356695676648
814,28.80029316001793
815,30.88233081287877
816,42.455028207244204
817,39.799642065986546
818,44.108590162466506
819,41.32296446434532
820,40.01220734952352
821,39.10416286774336
822,36.938116534107415
823,34.95008768225698
824,33.015378180952005
825,31.228869467218082
826,31.883390246323962
827,30.20067894424335
828,34.40235012691252
829,32.493089112019405
830,30.74754119496933
831,31.9391215460584
832,41.7124609340014
833,39.16404010127109
834,36.814316508055754
835,34.86933894416799
836,55.2333903772001
837,55.493156409651306
838,53.26786353109586
839,51.432505264325215
840,55.72744193754471
841,58.571729496470404
842,54.729502460692316
843,51.355029850136056
844,48.39949438467189
845,45.60022601805137
846,49.20672427292907
847,52.48189882766174
848,51.7310257247882
849,51.879674481145216
850,48.790334980890876
851,45.8459632411139
852,46.67160565943106
853,54.81438894900582
854,51.39308212541404
855,48.20794253297386
856,45.3361401058023
857,51.85783763359997
858,55.78610960538996
859,53.021388646376124
860,70.32862431220782
861,66.08195041746836
862,62.066018560265796
863,58.131396579609294
864,54.304948964389716
865,50.88803501043042
866,48.5007673488902
867,45.499641655036086
868,48.36838946507781
869,45.494198523701876
870,42.85865917084851
871,40.24407611923633
872,51.45173420973041
873,48.34131014523547
874,45.90796128101942
875,43.28094939465565
876,40.7721296439323
877,38.30526633974124
878,36.51283717581336
879,41.83773916609526
880,39.651390143853156
881,38.448096010175504
882,36.35953200602576
883,34.4871950072185
884,33.39567080529606
885,31.735438910265735
886,30.7364611434094
887,30.44777891379167
888,28.612166275425437
889,27.108283104553664
890,26.694617388620674
891,25.63702969767927
892,25.392895597155285
893,35.723710468008335
894,33.92515197230857
895,34.985924416993605
896,33.447883356167374
897,31.940187352667234
898,30.511840145956636
899,29.183969475431237
900,27.95453970161215
901,27.296117353251365
902,33.15705680718758
903,31.6941534696177
904,30.380848232715223
905,29.152894111458583
906,30.142497312089816
907,29.301663844727003
908,28.100046659229033
909,30.32286058811115
910,29.032481306447014
911,30.70772803461139
912,29.670040999227478
913,28.428404169449284
914,27.294426045835767
915,26.158154316880722
916,27.947531056792336
917,26.82996642706682
918,25.758572748814938
919,30.421025560621803
920,29.12888500069213
921,28.797924038582885
922,27.642505152777833
923,28.597448714504754
924,27.515407110312044
925,26.418640426062204
926,25.387347132647072
927,25.05251393082751
928,25.943580048641135
929,24.95715815032352
930,23.978133621897914
931,23.75832910233876
932,23.44940885391292
933,23.114123196689746
934,22.280241908867367
935,22.010619637110313
936,21.361284328340968
937,22.82012497531271
938,22.00344648101887
939,22.342779726149047
940,21.66821380125784
941,21.02561863565603
942,20.389885121201406
943,19.58013525890754
944,23.851855550686984
945,30.408219618019093
946,29.023787629204598
947,27.754925051640765
948,29.335402290925643
949,28.07071067976638
950,26.98672187605022
951,32.92798480114133
952,31.593540526280076
953,30.28454777037627
954,29.033468564856662
955,27.900985065126758
956,27.039832497130693
957,26.184611610405817
958,25.242330794384493
959,30.159689593354166
960,33.336963378874984
961,38.5689521730949
962,37.29698830696493
963,35.629846973696644
964,33.940628665552794
965,33.81804937982879
966,32.38402253266247
967,32.45174884167898
968,31.28194079875817
969,30.058800311674784
970,29.30926939132054
971,32.009555810672396
972,34.63219535345059
973,33.18575467640397
974,33.228278645152876
975,31.891404733345997
976,30.734941488155375
977,29.617023436896787
978,34.626451821404785
979,33.735357727900244
980,34.62051908952793
981,34.51980347073802
982,36.975707961855925
983,35.57497984519263
984,34.25757685642778
985,34.088242414841
986,33.44118352351048
987,32.209227234340005
988,37.769085742693946
989,36.24778878332529
990,41.75502046220288
991,39.979017414467094
992,38.53933009254708
993,37.00528666006128
994,35.76020054316873
995,34.33021776764763
996,40.2657095364934
997,39.124353063179605
998,37.66517385307521
999,36.13783152096504
1000,34.802955734183556
1001,40.56629955420361
1002,39.082393439516174
1003,41.517851505366146
1004,39.75621907093631
1005,38.21793866495162
1006,36.73250692188534
1007,35.30490613599976
1008,36.742273900038185
1009,35.31040299811545
1010,41.92051144435852
1011,40.29479246725131
1012,42.34098085289809
1013,42.427302579721804
1014,40.74859736093961
1015,39.18037688808186
1016,37.74455163569836
1017,36.44210046459931
1018,35.08144821472588
1019,34.02992138038699
1020,34.34764900444873
1021,33.086409334901774
1022,40.21537999548132
1023,41.65306474283365
1024,40.26139714062723
1025,39.191068876698274
1026,37.68084969308553
1027,36.23922160081848
1028,34.996446596586516
1029,33.953494252040855
1030,34.156956100299645
1031,36.72560797571298
1032,35.517473463244635
1033,34.26381340984646
1034,33.026301430716856
1035,33.27301367478922
1036,32.06804918637154
1037,31.613795964798065
1038,30.579043263231128
1039,29.541746104452894
1040,28.440818382031082
1041,27.540568161526313
1042,26.67352667293319
1043,26.377940306021127
1044,25.51520935632133
1045,24.872985667262807
1046,24.866266691188887
1047,26.08379706899896
1048,26.23095686791737
1049,25.925810401036387
1050,25.149929521308408
1051,26.289878215111138
1052,60.417082936219785
1053,72.79407906350798
1054,128.6698791144203
1055,123.31862855694727
1056,116.18455742344553
1057,123.82741320673998
1058,117.15110392584292
1059,115.7675776181269
1060,109.05197900949975
1061,103.01728510117101
1062,97.52237224554938
1063,96.13189473633814
1064,90.63659168121099
1065,85.78502814496632
1066,82.44299953373371
1067,87.63010540980443
1068,82.49513884985616
1069,78.0900357539519
1070,73.27521037904614
1071,68.47921415456466
1072,63.95746130794144
1073,60.49087700377694
1074,70.62761345999019
1075,66.09810023901005
1076,61.99313327233756
1077,59.746986367697275
1078,56.44753674083542
1079,52.994280450290795
1080,50.2618634388588
1081,50.776516039208445
1082,62.91455147565278
1083,59.259833994506856
1084,56.03138721553709
1085,55.09580097024815
1086,52.132837229590685
1087,57.012400449647345
1088,53.956871860389406
1089,52.56190946371321
1090,49.79986487223431
1091,47.278260106826615
1092,44.917770230645225
1093,49.58894161851645
1094,47.08467400945918
1095,44.42961931185171
1096,42.0435001561721
1097,40.28468336163236
1098,39.449919454852754
1099,39.009288211446275
1100,42.32616787307943
1101,40.92068881046226
1102,38.97949378850127
1103,37.266892172844955
1104,35.45749142548891
1105,34.10544741367405
1106,32.7694398473471
1107,31.15096833995252
1108,29.846681240620654
1109,28.633917070575016
1110,27.691148138556514
1111,26.603106766953143
1112,28.625949264245147
1113,28.224553315260998
1114,27.50553041212437
1115,27.112282131694787
1116,26.511269787476827
1117,25.890351627346536
1118,25.27072046038643
1119,24.946472477100905
1120,29.43997652686939
1121,28.530052292581082
1122,29.44769738145816
1123,29.521757148512037
1124,30.89864896165791
1125,30.062747641918477
1126,29.27062605149767
1127,28.648798809060864
1128,27.919017896773756
1129,32.26949605805844
1130,31.186762618785195
1131,30.21971828502937
1132,29.597503305572943
1133,28.738898389281385
1134,28.086563474357472
1135,27.469204187961676
1136,27.062770256337107
1137,26.55587556386576
1138,26.116140566821322
1139,25.620021601777896
1140,25.279198050077294
1141,25.094069873206195
1142,30.43108171272292
1143,38.53624399718587
1144,37.07941380901781
1145,35.7139876115316
1146,34.56793526935865
1147,33.57056864821336
1148,32.55042830248154
1149,31.849412609663858
1150,31.134952632197283
1151,34.071350547885416
1152,33.37373126824798
1153,32.719347280982596
1154,32.285823121469015
1155,37.71849902003597
1156,51.02875320035635
1157,101.60548844599869
1158,93.3790480527894
1159,87.01897037279375
1160,81.58761407717849
1161,75.6429388294993
1162,72.12199512247817
1163,67.36845958087852
1164,63.14441036239315
1165,61.95426633145838
1166,60.59696639566491
1167,57.30964608445715
1168,53.703399725492304
1169,50.93773810352501
1170,49.025669841912524
1171,56.617037273544234
1172,53.754094782645616
1173,51.302663503188015
1174,53.52166285181378
1175,51.02363700384206
1176,57.77227363880878
1177,54.7938081292944
1178,52.15732686543286
1179,49.77683196762184
1180,47.5923146026887
1181,49.049290455383264
1182,50.1061928870807
1183,48.139365908602706
1184,46.377237463897444
1185,44.810336049240796
1186,45.97426377124814
1187,49.94818949557703
1188,48.03920829308554
1189,46.40198479747133
1190,45.00683416617817
1191,43.66186836023347
1192,42.55053550840202
1193,41.09617659172216
1194,39.85995219025806
1195,38.767549858374714
1196,38.30612128446572
1197,37.39293174777848
1198,36.51195268900069
1199,36.15679852112051
1200,35.24059816480122
1201,35.87645614757316
1202,35.27561610799789
1203,34.594504656112385
1204,34.319080320852464
1205,33.87115185984076
1206,33.38424291822979
1207,33.0223509038483
1208,34.22912059939567
1209,33.75939839767187
1210,40.28585052177885
1211,73.68986830801893
1212,68.04215827668843
1213,63.42958438281039
1214,59.148178408069434
1215,55.489389132859
1216,52.214235932696056
1217,51.994708381868755
1218,49.56223103651683
1219,47.02267581371827
1220,44.86991413525504
1221,43.36189554940723
1222,41.60395577314577
1223,40.18748991887216
1224,38.91681817137216
1225,39.80719387303261
1226,38.76013467245774
1227,38.41811245912821
1228,37.627655274294874
1229,36.86955653620106
1230,36.172959473200656
1231,35.833787693585556
1232,35.55816068422701
1233,35.966240268318984
1234,35.49061206226712
1235,34.87765851575553
1236,37.56899248224092
1237,36.543871008302744
1238,35.60805093669391
1239,34.95798212339544
1240,34.72425843439217
1241,34.80569764610623
1242,36.178811016866476
1243,35.53719605682843
1244,35.070637531539276
1245,34.44522675722394
1246,34.04894557291009
1247,33.408529236174395
1248,32.87620276972045
1249,32.541044232349385
1250,32.11888204554898
1251,31.669111557639372
1252,30.961609997870145
1253,30.80797993820527
1254,33.18138682377711
1255,31.083031690505848
1256,31.569036723585263
1257,29.773978278783318
1258,30.35088444896985
1259,29.73460387592297
1260,29.370068304780634
1261,28.669572163871187
1262,28.336115712017456
1263,28.322863178091435
1264,28.07092628361855
1265,27.857224504643746
1266,27.420031629594625
1267,29.779173590654135
1268,29.278633330610763
1269,28.96691492846989
1270,30.441914571862608
1271,29.894952182621804
1272,29.288974024524663
1273,30.086575885704757
1274,29.341170922985068
1275,28.782129674213852
1276,48.578118031589895
1277,44.5366900339461
1278,42.37689035264735
1279,40.03094456198088
1280,37.763708710902954
1281,35.90794240628156
1282,34.39837624984922
1283,52.87729827741101
1284,49.359271911402374
1285,46.332366614231304
1286,43.684354838428725
1287,41.49393369720693
1288,41.665940808161345
1289,39.75528383561322
1290,38.084110748695096
1291,36.56111594090496
1292,37.74965018461226
1293,36.25874480176172
1294,34.96793042796981
1295,35.20527258516508
1296,33.985276813231685
1297,35.64114447693253
1298,34.42782993937454
1299,37.056702698286664
1300,35.752846036937434
1301,34.90081224324893
1302,33.748313392370626
1303,35.05010598166555
1304,33.88636870092611
1305,32.83054992488994
1306,32.163607153390046
1307,31.788875109597452
1308,31.050587171516828
1309,30.288777543486802
1310,30.13953904010443
1311,29.842979205669344
1312,29.062785294873088
1313,29.088595311326877
1314,29.630535426748107
1315,29.47543518984715
1316,28.714868516261316
1317,29.26841845668978
1318,65.26380145344383
1319,60.85856173276282
1320,57.78097116228345
1321,54.56427842914448
1322,51.31058569280756
1323,48.40883291847636
1324,45.94371419258275
1325,44.20788700349783
1326,42.1298701117679
1327,40.31843142825934
1328,40.558271560508466
1329,38.90246645337223
