"Date","sigma_hat"
2003-08-15,34.8321493311229
2003-08-22,35.8738350500328
2003-08-29,33.8542032214511
2003-09-05,33.8151238736711
2003-09-12,34.3941422757508
2003-09-19,34.2515050130063
2003-09-26,35.0454694545985
2003-10-03,37.0855658508105
2003-10-10,37.7805238934792
2003-10-17,36.1456428899203
2003-10-24,35.8622817926561
2003-10-31,36.3427839799726
2003-11-07,38.2315283534994
2003-11-14,38.2582688682216
2003-11-21,34.8583377957161
2003-11-28,35.3680426857204
2003-12-05,36.4029977038886
2003-12-12,36.8870062193738
2003-12-19,33.6684825311041
2003-12-26,32.3199817984965
2004-01-02,26.4548528875413
2004-01-09,27.928554915789
2004-01-16,26.3562231682437
2004-01-23,26.4493410324172
2004-01-30,26.2909597455219
2004-02-06,27.1028582736071
2004-02-13,23.0920848362425
